Wavelength (nm), Relative Intensity (%)
199.9979705810547,0.12202203096245202
200.16763305664062,0.12070990399674023
200.33726501464844,0.1216877105414267
200.50686645507812,0.11890155320526781
200.6764373779297,0.1265058837392609
200.84596252441406,0.1246233554545858
201.01547241210938,0.1254294287068588
201.1849365234375,0.12839491023653513
201.3543701171875,0.12985284732483898
201.52377319335938,0.1289445095679346
201.69314575195312,0.13240033690791292
201.86248779296875,0.13016645812285635
202.03179931640625,0.13486286487026494
202.20108032226562,0.13600964919282538
202.3703155517578,0.1368708041800069
202.53953552246094,0.13268542675515463
202.70870971679688,0.13496281676403193
202.87786865234375,0.13994479211069957
203.04698181152344,0.13821354328641583
203.216064453125,0.14051655903548604
203.38511657714844,0.14694570510494345
203.55413818359375,0.14412979071140364
203.72311401367188,0.1434618575297412
203.89207458496094,0.14742629098234117
204.06100463867188,0.15068868558999457
204.22988891601562,0.15451306466534442
204.39874267578125,0.15690254028769987
204.5675811767578,0.1614547073242478
204.7363739013672,0.16931174520850698
204.90513610839844,0.17289363478244432
205.0738525390625,0.1714084224061862
205.2425537109375,0.17902159972137055
205.41122436523438,0.18238351328712163
205.57984924316406,0.19084608974819536
205.7484588623047,0.1906717648120556
205.91702270507812,0.1970327765037525
206.08555603027344,0.20240891327971713
206.25405883789062,0.20868706043488217
206.4225311279297,0.2108636744363141
206.59097290039062,0.2176077253027093
206.75938415527344,0.22853177483857287
206.92774963378906,0.23558222229088593
207.09609985351562,0.23941825744913742
207.264404296875,0.2442031149085757
207.43267822265625,0.2493145668070648
207.60092163085938,0.256071749885582
207.76913452148438,0.2623928407340364
207.93731689453125,0.2724628021577845
208.10546875,0.2770990225583313
208.27357482910156,0.2823861543811941
208.44166564941406,0.2913547736608022
208.60971069335938,0.2996012797520537
208.77774047851562,0.30480318621999136
208.9457244873047,0.31285806150354517
209.11367797851562,0.32321384327171004
209.28158569335938,0.33305954467151955
209.44947814941406,0.3448266700382082
209.61734008789062,0.3577261422798012
209.78515625,0.3716820941900868
209.95294189453125,0.38828650744786775
210.12071228027344,0.40906341153892045
210.28843688964844,0.425638291444619
210.4561309814453,0.4496327112169348
210.623779296875,0.47505140125879586
210.79141235351562,0.4986577777102279
210.95901489257812,0.5269667864962038
211.12657165527344,0.5594429584316908
211.29409790039062,0.6004274128360101
211.4615936279297,0.646234732211427
211.62905883789062,0.6940690910426454
211.79649353027344,0.743102309548741
211.96389770507812,0.798443235212316
212.1312713623047,0.8710772167505836
212.29859924316406,0.9495310557953022
212.4658966064453,1.0415318774300362
212.63316345214844,1.154321857214323
212.80039978027344,1.2560793123802612
212.9676055908203,1.3595330480329604
213.13478088378906,1.4936087449910802
213.3019256591797,1.656267116181906
213.46902465820312,1.8520186743292126
213.6361083984375,2.037639587635518
213.8031463623047,2.2093934843732366
213.97015380859375,2.3507568535419923
214.1371307373047,2.5259993512017678
214.30406188964844,2.7330183464605877
214.47097778320312,2.973220781453303
214.63784790039062,3.229677304418426
214.80470275878906,3.4335172953136572
214.9715118408203,3.5630625693238307
215.13829040527344,3.6824874732964523
215.30503845214844,3.828881061550554
215.4717559814453,4.085388551769286
215.638427734375,4.451834045314178
215.80508422851562,4.8101201612684
215.97169494628906,5.112224747209643
216.13827514648438,5.298406669639741
216.30482482910156,5.412090807417699
216.47134399414062,5.6789353928017805
216.6378173828125,6.175986734378858
216.8042755126953,6.852745740384626
216.97068786621094,7.691685522249374
217.1370849609375,8.346779771153203
217.30343627929688,8.793770384171102
217.46975708007812,9.043278383229412
217.6360321044922,9.354305757639851
217.8022918701172,9.997739864498982
217.96852111816406,11.127188328979393
218.13470458984375,12.625293754444009
218.3008575439453,14.244804654151075
218.46697998046875,15.603872532882706
218.63307189941406,16.433082266565606
218.7991180419922,16.831767690033956
218.96514892578125,17.18449399284126
219.13113403320312,17.991160875955604
219.29710388183594,19.86436059268432
219.46302795410156,22.83601360671804
219.62890625,26.378529565579345
219.79476928710938,29.93953426157877
219.96060180664062,32.88301097095073
220.1263885498047,34.680508908757886
220.29214477539062,35.87975021189298
220.45787048339844,37.12414749447537
220.62356567382812,39.21784547290956
220.7892303466797,43.29514674987699
220.95486450195312,49.99537657441086
221.12045288085938,59.05262959863927
221.2860107421875,69.72067861749491
221.4515380859375,80.67994835256647
221.61703491210938,90.3006220346488
221.78250122070312,97.09808375528426
221.94793701171875,100.0
222.1133270263672,98.63232884438247
222.2786865234375,93.37275027342136
222.4440155029297,85.03093291807498
222.60931396484375,74.46086684237716
222.7745819091797,62.752282423628166
222.9398193359375,51.016438881794656
223.10501098632812,40.314745410048545
223.27017211914062,31.20252203689054
223.435302734375,23.82991540308515
223.60040283203125,18.145611183718543
223.76547241210938,13.962976298660095
223.9304962158203,11.05059274182538
224.0955047607422,9.065325486824108
224.26046752929688,7.714379793113693
224.42539978027344,6.776546088479939
224.59030151367188,6.079856164641724
224.75515747070312,5.50212006207636
224.9199981689453,4.971672198962967
225.0847930908203,4.517373835656218
225.2495574951172,4.118371680432487
225.41429138183594,3.763456154325552
225.57899475097656,3.4535513953271666
225.74365234375,3.205447500867335
225.90829467773438,2.994256058804496
226.07289123535156,2.8267679192309534
226.23745727539062,2.6978288477288945
226.40199279785156,2.5950305123368307
226.56649780273438,2.5062117197803535
226.73095703125,2.4442507717122623
226.8953857421875,2.3993733751380093
227.05979919433594,2.356516954165989
227.22415161132812,2.3224438775368275
227.38848876953125,2.3016744857379616
227.55279541015625,2.290441871568326
227.71705627441406,2.2864820221611377
227.88128662109375,2.2876986437241444
