Wavelength (nm), Relative Intensity (%)
199.9979705810547,0.0
200.16763305664062,0.0
200.33726501464844,0.0
200.50686645507812,0.0
200.6764373779297,0.0
200.84596252441406,0.0
201.01547241210938,0.0
201.1849365234375,0.0
201.3543701171875,0.0002917662364472722
201.52377319335938,0.002225686119025715
201.69314575195312,0.004802463394458954
201.86248779296875,0.011917271656445698
202.03179931640625,0.014567433875461786
202.20108032226562,0.02583143220479592
202.3703155517578,0.013120467240464133
202.53953552246094,0.06066199549356186
202.70870971679688,0.06624229486142562
202.87786865234375,0.03977428806814455
203.04698181152344,0.039658121117061934
203.216064453125,0.1260558349112072
203.38511657714844,0.24934175724243696
203.55413818359375,0.2160344230635975
203.72311401367188,0.280844930674726
203.89207458496094,0.19875114394841978
204.06100463867188,0.16778060095465658
204.22988891601562,0.12202626379426973
204.39874267578125,0.043654737327894995
204.5675811767578,0.13321135282911298
204.7363739013672,0.0891105319204123
204.90513610839844,0.22610386507047525
205.0738525390625,0.17047181578143814
205.2425537109375,0.045450331874350075
205.41122436523438,0.2522372869242529
205.57984924316406,0.2844325711470541
205.7484588623047,0.2456561778644118
205.91702270507812,0.3322982528339189
206.08555603027344,0.4479878630614455
206.25405883789062,0.377048054097943
206.4225311279297,0.3494144005490406
206.59097290039062,0.2545288195021491
206.75938415527344,0.2791997408896863
206.92774963378906,0.2721034613894508
207.09609985351562,0.22477991347918053
207.264404296875,0.42789814857150715
207.43267822265625,0.3597871924744713
207.60092163085938,0.4391447975573815
207.76913452148438,0.3237288255679537
207.93731689453125,0.37520766151059426
208.10546875,0.4572776222352676
208.27357482910156,0.33853808168115285
208.44166564941406,0.3942556861757
208.60971069335938,0.4393271621013615
208.77774047851562,0.55075190750142
208.9457244873047,0.5888325333545955
209.11367797851562,0.44856139116442995
209.28158569335938,0.48593565267778577
209.44947814941406,0.5836897842440175
209.61734008789062,0.6882242215137697
209.78515625,0.6552124781815682
209.95294189453125,0.7794226272864385
210.12071228027344,0.7204284026216655
210.28843688964844,0.7868817633480234
210.4561309814453,0.859575870801952
210.623779296875,0.767333750813812
210.79141235351562,0.9044897885122265
210.95901489257812,0.8240159339407218
211.12657165527344,1.007347566509919
211.29409790039062,1.130939471004096
211.4615936279297,1.1859937064027195
211.62905883789062,1.038343671730819
211.79649353027344,1.1322454163021995
211.96389770507812,1.3453372079183834
212.1312713623047,1.5793397381897618
212.29859924316406,1.5334409018162818
212.4658966064453,1.6040700863563229
212.63316345214844,1.735271170294479
212.80039978027344,1.8724640287728456
212.9676055908203,1.8705963959268848
213.13478088378906,2.0423990158794627
213.3019256591797,2.131526967795373
213.46902465820312,2.3187106108396764
213.6361083984375,2.3874963460698924
213.8031463623047,2.5919313889226725
213.97015380859375,2.762478687497907
214.1371307373047,2.7424133952058685
214.30406188964844,3.0203242215485595
214.47097778320312,3.261175088912332
214.63784790039062,3.5975714172540254
214.80470275878906,3.8772581175252703
214.9715118408203,4.150093036746646
215.13829040527344,4.2144240415845236
215.30503845214844,4.464022634653565
215.4717559814453,4.765656625993024
215.638427734375,5.148042087216365
215.80508422851562,5.4352907291013555
215.97169494628906,5.827225635476116
216.13827514648438,6.280532309447951
216.30482482910156,6.358468456973217
216.47134399414062,6.662331613432548
216.6378173828125,7.11727732486008
216.8042755126953,7.967621824569207
216.97068786621094,8.779139422971415
217.1370849609375,9.439937713338342
217.30343627929688,9.933796184629358
217.46975708007812,10.215480098709925
217.6360321044922,10.182663901843608
217.8022918701172,10.825053803812796
217.96852111816406,11.880821897153576
218.13470458984375,13.279687720196678
218.3008575439453,14.908783365895777
218.46697998046875,16.154518154564787
218.63307189941406,17.064714005629828
218.7991180419922,17.307901140470868
218.96514892578125,17.539900329804045
219.13113403320312,18.367040230527657
219.29710388183594,20.088237153230093
219.46302795410156,22.709498233942472
219.62890625,26.360339151290233
219.79476928710938,30.054097412921326
219.96060180664062,33.18095314772479
220.1263885498047,35.09687148202893
220.29214477539062,36.24191186092685
220.45787048339844,37.24201590234822
220.62356567382812,38.97676063711168
220.7892303466797,42.775100195090296
220.95486450195312,49.408227358499104
221.12045288085938,58.679435923852374
221.2860107421875,69.49143810682469
221.4515380859375,80.53485601426075
221.61703491210938,90.28293869291821
221.78250122070312,97.08625476615389
221.94793701171875,100.0
222.1133270263672,98.79435179768427
222.2786865234375,93.61791523486384
222.4440155029297,85.36556839203159
222.60931396484375,74.82173805687233
222.7745819091797,62.9717107182959
